1.1937,-0.209,-0.039131,-0.099036,-0.11064,-0.13398,0.022138,0.012663,-0.25518,0.016393,-0.26098,-0.25507,0.030411,-0.12787,-0.21739,0.18358,0.12482,0.15164,-0.1687,-0.037301,0.39476,0.22554,0.26806,0.0090404,-0.09198,0.29962,0.021018,0.30955,0.29222,-0.088431,0.14331,-0.17627,-0.18492,0.13679,0.53805,-0.46566,0.051843,-0.18855,0.18001,-0.17154,-0.43059,-0.2669,0.034844,-0.29911,0.079789,0.0096966,0.015139,0.33966,-0.20419,-0.0048206,-0.16608,0.28486,0.0022253,0.32509,-0.23385,0.10678,-0.078928,-0.21625,0.31128,0.16373,-0.31705,0.037705,0.039581,0.34604,0.12499,0.1781,0.02445,-0.22614,-0.095532,-0.14959,-0.19113,-0.0010662,-0.1786,0.16241,-0.72215,-0.27366,0.17511,0.10052,0.41944,-0.41957,-0.41613,-0.026414,-0.14506,0.07138,-0.15078,-0.15682,-0.15081,0.045619,-0.08555,-0.10515,-0.65393,0.24444,-0.19074,0.15881,0.034386,0.14298,0.14319,-0.19455,-0.35666,-0.21644
0.033229,1.1175,0.050465,-0.072347,-0.42571,-0.15314,0.11792,-0.10134,-0.20493,0.1784,-0.26363,-0.1616,0.06391,-0.055056,0.069761,0.54587,-0.10539,-0.2046,0.12746,0.10681,-0.26978,0.45554,0.062134,-0.18688,0.14925,-0.18256,-0.65113,0.19464,-0.029812,0.40323,-0.049594,-0.24215,0.1176,-0.21953,0.14567,-0.16854,0.19299,0.057637,0.12135,-0.29428,0.080348,0.087374,0.018853,0.16431,-0.1738,0.13787,0.21367,0.10413,-0.070167,0.35856,0.15898,0.13073,-0.6559,-0.34009,0.037137,0.29638,0.19855,-0.25503,0.2813,-0.14327,0.35101,0.65402,0.37013,-0.27305,0.02565,-0.40307,0.15524,0.00491,-0.032559,-0.048444,-0.11267,-0.19727,-0.078403,-0.18765,0.27293,0.097763,0.18544,0.091001,-0.0035518,-0.29298,-0.30675,0.53293,0.018437,-0.26013,-0.19344,0.088692,0.34714,0.092334,-0.35806,0.29445,0.28202,0.10527,-0.21422,0.3409,0.0011545,-0.054948,0.17842,-0.57768,0.24417,-0.19732
0.10987,0.2941,0.99665,0.077379,0.010986,0.77506,0.17643,0.38482,0.082061,0.020712,-0.013945,0.20307,-0.010995,0.35817,-0.38243,0.60796,-0.29931,-0.40076,0.3411,-0.3278,-0.26672,-0.026862,-0.42119,-0.15004,0.20206,-0.15593,-0.16156,-0.33233,0.1558,-0.00053211,0.11024,0.030252,0.32667,0.42288,-0.056652,-0.2397,0.089437,0.068888,-0.16498,-0.23346,-0.43862,-0.15533,-0.051904,0.32776,0.28603,0.040747,0.12612,-0.11949,0.19337,-0.40424,-0.073369,0.31593,-0.070745,0.33581,0.24129,-0.13297,-0.054105,-0.10164,-0.074222,0.02805,0.24487,0.39361,-0.1874,-0.33372,0.19391,0.40762,0.3489,0.21875,0.50801,0.0032168,0.31025,0.37157,-0.19722,-0.13565,-0.064615,-0.19937,0.16123,0.17012,0.01874,0.25027,-0.090626,-0.012726,-0.088006,-0.31073,-0.18679,0.329,-0.27314,0.13107,-0.0286,-0.22193,-0.16515,0.20547,-0.18133,0.019955,-0.048968,-0.081317,-0.016245,0.32225,0.27516,-0.040946
-0.11879,-0.065491,0.092628,0.83003,0.22236,-0.2212,0.081215,-0.020802,-0.1189,0.41472,-0.18046,0.057835,-0.088742,0.21011,0.25612,0.034675,-0.30944,-0.24533,-0.1517,-0.10152,-0.025109,0.1987,-0.12515,0.16927,0.13401,0.2358,-0.059272,-0.18243,-0.22854,-0.10841,-0.27777,0.0072244,-0.54988,-0.15646,-0.23426,0.32603,0.030416,-0.22618,-0.073093,0.066494,-0.081132,-0.13525,0.010595,-0.56217,-0.14634,0.11503,-0.31606,0.0042999,-0.060857,-0.41663,0.043591,-0.12857,0.28991,0.38746,0.1688,0.61526,-0.22796,-0.12864,-0.020023,-0.087486,0.13592,0.31157,0.40542,-0.17247,-0.26002,0.077475,0.13583,-0.057604,-0.23113,-0.047485,-0.45724,0.35618,-0.13561,0.057784,-0.13014,0.022873,-0.12777,0.11475,0.0037598,-0.050199,-0.46693,0.22167,0.27446,-0.095865,-0.19631,0.37111,0.0033861,-0.56474,0.12324,0.16797,0.016849,-0.35168,-0.55838,-0.49864,-0.0042879,-0.10755,-0.11043,0.47723,-0.22663,-0.2272
0.016019,0.094297,0.13746,0.074065,0.703,0.0026393,-0.081435,-0.08978,-0.069784,-0.070438,0.053305,0.1357,-0.076876,-0.019537,-0.041643,-0.10877,0.2499,0.21722,-0.22694,-0.0048065,0.046107,0.05554,0.088092,-0.23849,-0.072753,0.30748,0.061784,-0.10357,0.030333,-0.46351,-0.044265,-0.18481,-0.41795,0.15803,-0.24189,-0.13663,0.00074185,0.073785,-0.028213,0.29049,-0.046474,0.007971,0.054191,-0.18905,0.10292,-0.012359,-0.12871,-0.072935,0.075616,-0.14559,0.1353,0.13214,-0.19718,0.066506,-0.14699,0.36141,0.044045,0.22077,0.14131,-0.17035,0.15341,0.099842,-0.13814,-0.12612,-0.2777,0.025191,-0.096922,0.35319,-0.13185,0.2631,-0.044011,-0.17061,0.11432,-0.087226,0.080117,0.15724,-0.042626,0.22505,-0.2293,0.127,0.21788,-0.06079,-0.076525,-0.059178,0.052086,-0.15116,0.24619,0.1576,0.20599,0.094451,-0.010659,-0.026205,0.26841,0.13657,0.00074178,-0.16177,-0.061939,0.25708,-0.31651,0.12699
-0.17998,-0.2705,0.014312,0.25436,-0.0040619,1.0841,0.13641,-0.035746,-0.40989,-0.16806,-0.020809,0.036601,0.19342,0.28185,-0.071603,0.18697,-0.12476,0.16119,-0.1731,-0.1475,0.14703,-0.027296,0.13644,0.084605,0.029047,-0.020607,0.31584,0.10038,0.29056,0.018137,0.060498,-0.13669,-0.005345,0.32525,0.15883,-0.13822,-0.061511,-0.19036,-0.024563,-0.32732,-0.53669,-0.013001,0.34609,-0.12708,0.13082,-0.021491,-0.2609,0.030604,0.04856,0.28807,-0.34209,-0.0080208,0.076271,-0.14169,-0.057444,0.032499,0.031678,-0.12126,0.060512,0.21986,0.034532,0.08282,0.020625,-0.16592,0.0061062,-0.34121,0.019779,0.069148,-0.036204,-0.038525,-0.21865,-0.16682,0.086785,0.43319,-0.25747,0.13356,0.054743,-0.42566,0.31154,0.54191,0.20531,0.13607,0.5087,-0.26045,0.096904,0.15245,0.26168,0.015103,-0.07622,0.47548,-0.25104,0.62394,-0.68109,-0.054792,-0.23689,0.13487,0.0093395,0.18157,-0.038125,-0.21955
0.10776,0.033317,-0.35579,0.16299,0.075491,0.33518,0.62687,0.17815,-0.32531,-0.0057879,-0.021686,0.07059,0.58659,0.083663,0.28873,-0.093871,0.030562,-0.05124,0.048527,-0.17341,-0.30737,-0.121,0.10757,0.20152,0.044627,-0.27427,0.028915,0.28048,0.17302,0.010045,0.039925,-0.0012754,0.093358,0.040535,0.10445,-0.25362,-0.26769,-0.12612,-0.37265,-0.45777,-0.31639,-0.071635,0.22715,0.28873,0.0066512,-0.028408,-0.28623,-0.04562,-0.13496,0.32317,-0.24217,-0.07647,0.15082,-0.090214,-0.12936,0.040724,-0.25707,0.13834,-0.050961,0.079237,-0.045783,-0.32063,-0.16856,-0.13167,0.37999,0.21488,-0.097653,0.026095,-0.051597,-0.25321,-0.33242,0.39577,-0.41536,-0.40156,-0.051798,-0.23796,-0.21881,-0.28758,0.053086,-0.39217,0.018713,0.11533,0.37134,-0.14191,-0.33852,0.16635,-0.23524,0.032612,-0.18444,0.080128,0.094515,-0.14319,0.062591,-0.27543,-0.1288,-0.082541,0.29068,0.0026874,-0.20323,-0.2422
0.12172,0.23697,0.094522,0.032251,-0.22077,-0.13143,-0.027007,1.1915,0.2795,0.082821,0.25989,0.25948,0.10298,0.17683,-0.17907,-0.19479,0.080615,-0.063632,-0.04528,0.011939,-0.37602,0.48605,0.063773,-0.098222,-0.25583,-0.046146,-0.22032,-0.016418,0.0046277,-0.033142,-0.0012186,0.14357,-0.50858,0.13917,0.030828,-0.06739,0.2105,-0.22942,0.45735,0.17688,-0.19819,-0.39717,-0.48652,0.4613,0.096058,-0.085575,0.046551,0.23889,0.25119,0.085034,-0.098436,0.14723,0.0033315,0.053592,0.19268,-0.0176,-0.031336,-0.032524,-0.14152,0.14582,0.21213,0.22787,-0.063488,-0.2018,-0.13371,-0.4483,0.27516,0.068485,-0.31849,0.089737,0.010654,-0.1342,-0.14752,0.46979,0.063115,-0.30143,0.27692,-0.19862,0.0064677,0.094561,0.097168,-0.17789,-0.14602,0.30228,0.21242,-0.35951,0.15382,0.23132,0.059147,-0.17919,0.32447,-0.047014,0.047187,0.12659,-0.17038,-0.063097,-0.4821,0.029817,0.1985,0.093323
0.079452,-0.044944,0.14492,0.19161,-0.24046,0.22253,-0.058878,0.34009,0.82255,0.11224,-0.47179,0.17092,0.027481,-0.46938,-0.049659,0.20741,-0.089079,-0.06477,0.013415,-0.035646,0.18494,-0.13697,-0.13926,0.2058,0.069517,-0.18405,-0.39882,0.15761,0.19806,-0.061836,0.015437,-0.17149,0.096464,0.025382,0.19293,0.036823,0.21201,-0.13885,0.13371,-0.31132,-0.036794,0.074506,0.044244,-0.26695,-0.13957,-0.020155,0.031729,-0.044719,-0.13911,-0.04311,-0.31539,-0.061277,-0.33193,0.1135,-0.33223,0.059901,-0.053233,-0.024332,0.042831,-0.017076,-0.17024,0.11312,0.0020941,0.091439,-0.15663,-0.32913,0.018609,-0.12153,0.087218,0.26219,-0.050426,-0.020422,0.14439,0.10173,0.017487,0.45113,0.24286,-0.21565,0.20805,-0.15405,-0.18481,0.1473,0.10699,-0.13817,-0.065702,0.093993,0.14331,0.30103,0.21441,0.21805,0.24014,-0.18558,0.47108,0.099584,0.016864,0.065648,0.46057,0.075339,-0.20046,-0.18129
-0.17785,0.021766,-0.12679,0.074279,-0.31043,-0.027957,-0.019528,0.13683,-0.22229,0.78263,-0.07959,-0.44586,-0.27591,0.28056,0.044935,-0.34887,0.3533,0.051981,0.1131,0.12874,0.39415,-0.0088636,-0.09748,-0.026773,0.22204,0.12843,0.14006,-0.34709,0.10818,-0.20612,0.32289,0.14371,0.22181,-0.19974,-0.11411,0.002739,0.19083,0.38509,-0.24524,0.76746,0.13274,0.30411,0.064563,-0.25167,0.028097,0.289,-0.17926,-0.27895,-0.11907,-0.092236,-0.11833,0.024343,0.044359,-0.073883,0.10233,0.30246,0.071681,-0.18053,0.0070134,0.32247,-0.17734,0.4836,-0.0089208,-0.076958,-0.057317,0.28409,-0.077726,-0.046438,-0.056537,-0.17233,-0.04256,-0.1003,0.01759,-0.15123,-0.19701,-0.023154,0.077094,0.001077,-0.20524,0.10413,-0.0072311,0.12918,-0.24736,-0.096634,0.18404,0.24144,-0.046288,0.49996,0.027827,-0.24513,0.14701,-0.15323,-0.16211,-0.030651,0.27718,-0.064151,0.2431,-0.0034621,0.42352,0.1463
