-0.12697,2.8769,-2.7598,1.5527,0.28882,-0.55036,-0.68398,-1.4646,0.10067,1.9408,0.86071,1.7777,0.4798,-2.5811,0.30674,1.9701,0.22655,-0.63067,-1.3325,-0.067735,0.77007,0.71557,4.3405,1.7255,-3.9258,1.7993,-1.2706,0.56083,2.1465,1.0049,-0.00090801,2.0233,-0.12249,1.9202,1.7534,3.0545,1.7761,-2.131,1.3138,-0.79441,0.15005,1.2427,-0.02628,-0.31085,-0.85384,1.2971,1.7073,2.1429,-0.4772
-0.35726,-4.8553,-3.5166,0.014681,-0.90135,-1.5492,0.43571,-2.1432,-2.9275,0.015138,0.60731,-5.1975,-4.8031,1.3647,-1.3283,1.6551,2.2994,-2.6008,0.51432,-1.1761,-2.1898,-0.00074559,3.4184,1.0377,0.50437,1.5495,-0.91099,1.7176,-0.32048,1.4336,0.83596,0.79671,-1.8126,0.57459,1.2238,0.020826,-0.35099,-0.22452,1.4017,-2.4042,0.92387,0.31493,-0.49495,1.4081,1.7989,1.4621,0.66295,-1.5597,0.0809
1.9255,6.0963,3.6077,0.099215,1.8458,-0.69283,2.469,1.2602,3.7917,-0.33962,-0.97078,2.1706,2.1206,-0.94265,0.56725,1.3052,2.1354,-1.8354,0.53398,1.8893,2.1333,4.4854,-2.9064,2.1006,3.5384,-0.056275,5.7798,-0.48027,0.63224,3.0783,0.3706,2.3998,-0.10696,0.93722,1.0383,0.25672,1.685,2.1736,1.9387,2.2133,0.49728,4.5023,0.040784,2.0951,1.0303,2.729,3.9763,1.4815,-1.2399
-1.5195,-6.2075,-1.6014,1.8253,2.2368,-0.51855,0.72833,-0.5445,-1.2552,-5.2004,-0.77341,0.69118,-1.8381,-3.6271,0.66928,1.1551,-0.2436,-0.58391,2.3143,-0.62344,0.59656,-2.0136,-4.5066,-1.6573,0.88021,0.76267,-0.17363,-2.0591,-2.4529,0.44939,-1.8178,0.7998,-0.28952,-0.8052,1.0182,-1.2829,-0.32741,-3.0592,0.3493,-0.4389,1.4026,1.0986,2.9761,-0.097726,-1.8838,4.4539,0.44449,-0.80315,4.6654
0.38427,3.5304,0.0044904,0.50797,1.0081,1.1854,0.8976,-0.14595,3.5475,5.6725,-0.70242,-0.10183,0.98273,0.41508,1.7646,2.1224,1.3931,3.3222,1.1886,-1.2767,3.57,7.3024,5.6065,2.7845,0.54521,0.88932,-7.5531,2.358,0.72076,2.3405,0.78449,1.3798,-5.8288,0.38426,0.71711,-0.39127,-0.64221,2.2459,-0.055302,2.0412,0.28322,2.2829,2.3045,1.7955,-2.477,0.23478,4.0797,-0.14985,-2.7951
-1.2399,-2.8745,2.4076,-4.21,1.4295,2.1026,-0.33597,-2.5478,1.2109,-4.8169,5.612,-2.6829,2.0978,-1.2774,0.79734,1.0183,0.46328,-3.543,0.55767,-1.3555,2.6176,-3.2629,-0.84756,2.5299,1.4501,-0.80356,1.3687,0.86263,3.6448,3.7411,1.0494,1.1893,-1.8426,0.42947,1.2687,1.6387,0.10014,0.94256,3.5058,-1.6914,2.3707,2.4591,-0.23066,2.9279,3.3332,1.5735,-0.53988,0.06784,-0.88684
0.8779,3.2268,-0.1906,-0.74605,-0.34375,-1.1016,-4.6689,-3.1465,3.5133,-0.69499,3.2492,-0.010667,1.6473,-0.21066,0.77905,-0.42665,1.7701,0.72396,1.5448,-0.51478,-0.041391,4.59,3.8948,2.3572,1.4874,-1.0219,0.61872,1.8929,2.2581,0.56417,1.2555,-2.3178,-0.14139,-0.64314,0.092825,0.90995,1.4536,-1.1776,2.8991,-1.6398,-0.0063983,0.18334,4.4083,3.6619,3.9187,-3.7976,3.6869,3.2329,4.12
-1.4845,3.5465,4.6525,-2.0797,3.1233,1.9845,2.3051,-1.1898,3.3619,0.091284,2.0544,1.9238,1.0434,-0.22122,-1.3125,-1.2324,2.5021,-0.055383,0.79551,0.45216,-1.4907,4.5558,-3.7379,-0.64658,1.0647,0.22432,0.30142,-0.14477,-0.2503,0.31713,1.9221,-1.3232,0.94881,1.214,1.0151,-3.9425,1.8798,0.3423,-3.9676,2.1961,0.54087,5.9446,0.32052,-2.2558,-0.10278,-3.1428,0.78929,1.7562,3.0048
-0.084171,0.10148,0.60822,2.2956,2.4109,3.4224,3.2392,-0.94896,-1.4395,-0.84045,-5.6065,0.55274,-0.61441,-0.49223,2.5218,1.1865,-0.025443,-0.57259,-3.1572,0.88289,1.9045,-2.7006,-1.6433,-0.10484,0.58121,-1.1067,-0.35933,-2.7077,-0.33009,1.481,1.5524,-1.8788,-0.96259,-0.21887,-1.2185,-1.6546,0.51186,-0.76323,-1.6957,3.3925,0.38232,-0.98796,0.42247,1.9624,1.0473,-4.1736,-4.2984,0.052363,1.4169
-0.86448,6.0109,1.1533,1.4697,0.49328,-0.39411,-2.1641,-1.5975,-3.6215,2.0474,-0.45933,-1.5646,2.2547,0.54428,-1.0499,-1.0597,0.48315,-0.88407,-0.064959,1.2119,-0.38853,3.298,0.5076,0.92316,0.20909,0.42475,-0.084333,0.30232,-1.3824,-2.592,0.41763,0.75858,-3.0193,0.092714,0.35474,-0.82686,3.4049,0.39052,0.20347,-4.1207,0.47073,-0.7885,0.91489,-1.2602,0.96911,1.5303,-1.5024,2.448,1.8421
0.66619,-1.8782,-1.6496,-0.31201,-1.4612,3.1192,-2.1135,-1.9833,4.0908,1.1295,-2.4833,1.8058,0.11348,-0.33897,2.7915,-0.69003,-0.92794,2.2957,1.5988,-1.2125,-1.6203,-0.48361,0.0023049,0.92581,2.5359,2.3802,0.3859,-1.1073,3.9551,5.2766,2.4618,0.0020624,3.668,0.66886,1.8986,2.6483,1.1487,0.45791,0.20081,2.0076,-1.6367,0.97575,0.85928,0.4822,2.1396,1.7271,-1.0765,2.117,2.9141
-2.0297,2.4516,-1.7658,-5.3064,-0.8072,0.083368,1.7033,-2.443,-0.84859,-4.1245,1.8831,0.22821,1.329,1.66,0.51951,0.25304,-0.83519,-0.054893,-0.044572,-1.192,-5.637,-0.19887,-0.34482,0.40123,-1.2633,-0.93477,1.0996,2.8343,-0.46234,-3.9318,1.4515,0.7481,0.71631,0.99981,-1.0173,-1.0237,-1.412,3.2644,0.41768,0.72354,-0.49715,1.5169,-0.22926,4.4511,-6.2523,-0.27356,2.4314,0.56938,-3.4506
-0.48199,-4.8743,-0.09658,-3.7863,1.9939,-0.3261,-1.6428,-2.0384,-0.80926,-1.351,-4.8283,-0.010271,-0.8397,1.2733,-2.4351,-0.136,-0.13397,-2.0099,0.74202,0.16833,-0.5406,-1.0672,3.6246,-0.82536,-0.45153,-2.0066,-3.6741,0.2696,-2.4018,-2.1834,-0.90986,-2.6209,-2.5669,-2.0422,-1.2898,-2.668,-0.6292,-2.0636,0.1342,2.5243,-0.62756,-0.71725,1.6871,0.5728,-0.0093825,-2.8448,-2.1093,0.63008,1.9235
-0.49853,4.6542,1.2747,0.65295,2.2311,3.693,-2.9672,0.61848,2.7171,-2.2739,-2.0054,-1.6394,-0.28671,-0.51753,1.7264,-0.12108,1.004,1.5756,2.2585,0.47005,-1.357,2.4363,-2.4031,-1.3162,-0.81968,-0.56311,-0.012087,0.085273,1.2745,1.4583,-2.0597,-1.0775,-0.068001,-1.4767,2.4805,-0.36083,0.4741,-1.7816,6.9646,-0.17034,2.4138,0.95802,-1.4463,-1.3143,-0.60511,-3.0078,-2.1035,-1.5321,-0.79264
0.64927,0.70681,-2.2107,-1.9148,1.7919,-6.6645,-0.98708,-1.3646,0.65881,0.08084,-0.36719,-0.33029,-2.4593,-1.2542,-0.30917,-2.3137,-1.5119,-0.85455,1.1373,0.89193,0.96625,-1.9007,-1.5239,-0.12354,-2.613,-0.44902,-1.8677,-0.81555,-1.4128,-0.47661,-0.89194,-0.20651,1.0714,-1.029,0.32371,1.0048,-0.37459,-0.92763,-0.47113,0.58777,-1.8009,-0.672,0.37163,-0.56617,-0.56597,-1.6698,-0.66347,1.1935,1.2779
2.724,-4.933,-0.092308,1.1444,-3.9451,3.9131,-0.43111,-0.7497,-1.8922,0.91837,0.31875,2.1755,1.8475,-0.40469,-2.705,-2.1985,-0.5518,-1.4217,5.6709,-1.2303,-4.2938,0.068976,1.7438,-0.47073,-1.3969,-0.75567,-0.029323,1.1913,-1.482,0.49035,0.76262,3.2378,-0.7577,-0.24251,0.55515,-3.8545,0.26328,-0.67959,0.61002,-4.2544,-0.30594,-1.8519,0.87114,-1.27,-1.8701,-1.5456,2.6914,-2.4517,-2.0583
-0.98074,0.27051,-1.9344,-0.85779,-2.3598,-3.4301,-1.2938,1.3046,-0.41367,-4.3956,2.1965,0.41876,3.4995,1.1145,-1.1541,-0.92583,-0.35838,-0.92247,4.7314,0.24041,0.14267,4.429,-4.2084,-0.2444,-2.5199,-0.83766,-2.8843,-0.19965,1.4691,-2.7412,-0.90913,-0.86624,3.1635,-0.29759,-0.53011,0.084821,-2.1329,0.40749,-1.8921,-1.019,-1.5853,-0.27835,-3.2746,1.336,0.26298,0.12305,-4.1275,-0.09502,-1.0078
-0.4506,-0.30109,-2.9016,1.0371,-2.639,-2.0962,1.3757,0.21677,-0.54753,-0.98047,-0.16859,-0.79346,-0.09357,-2.8806,-0.74087,1.1454,-0.17036,2.091,-0.6242,-0.89476,0.5881,2.529,0.61458,-3.1086,-0.96914,-2.0674,0.79368,-0.66238,3.6864,0.31418,-3.6372,-3.044,-0.97686,1.8883,0.1298,1.0219,0.47808,-0.81496,-0.58726,-1.6216,0.6396,0.94548,-0.081323,-0.53341,2.0085,-2.5303,-2.9504,2.4544,0.79439
0.50637,1.9391,2.2445,5.0574,-0.37143,-0.70639,1.2528,0.78579,-7.6736,-1.1436,1.2893,0.62677,0.83774,-0.0023557,0.30507,0.5565,0.34313,-0.34758,-0.56702,1.1328,-0.82442,-5.4902,0.14383,0.37768,-0.79123,2.5279,-0.68609,0.69012,-0.067679,-1.4398,1.4298,-0.25977,-2.6765,0.95668,-2.2385,-0.56253,0.46522,0.23894,0.054708,2.6332,-0.31288,-0.2299,-1.1819,-1.6319,-3.1184,0.44295,-1.8461,2.1752,-3.2337
-0.15413,-3.2936,-3.3293,-3.5916,-2.5902,-0.74097,-2.5778,1.4089,-0.60391,-2.1893,2.7111,-0.067505,0.1723,-0.37292,3.035,-1.7449,-2.6202,-0.38709,2.7275,-1.0267,0.54951,-2.0041,-2.8856,-0.32442,0.8963,-0.82252,2.2995,0.97984,0.33437,1.2598,-0.568,-2.4942,-1.6881,1.1334,0.42461,2.0169,0.17535,0.63778,0.96926,-2.7741,-1.806,0.20385,-0.066932,-4.5206,0.034239,-0.90494,-1.5046,1.7083,-0.31528
1.8208,-3.7571,-0.077551,0.47296,-1.4295,1.6678,0.67516,-0.12118,1.6723,0.28967,4.9777,-0.41748,1.2156,0.25133,-0.51612,0.78831,-0.85794,1.1953,-4.3224,-1.6721,2.2338,-3.4646,3.4852,0.95521,1.7678,2.9359,-0.18015,0.66139,0.67981,0.55561,0.47236,-0.31213,-3.0174,0.24964,3.3167,2.5419,0.13738,0.98823,1.5471,2.0716,-0.094157,2.1733,0.091055,-0.59118,-1.0073,1.0989,0.96037,-2.3656,1.9047
2.0538,-3.8551,1.311,-0.035424,-1.2335,0.11825,1.0286,0.27716,-0.28269,1.6811,1.3837,2.7842,-0.079399,-0.65087,0.64889,-1.512,-0.9386,-1.6127,0.90014,1.1229,1.0885,-4.4635,-0.37913,2.8869,3.6946,2.462,2.2705,0.45472,0.39637,1.5534,0.51044,2.0309,-1.8209,0.35166,-0.86471,0.76619,2.7502,0.88261,1.6588,-1.6756,0.081954,0.39547,1.1789,1.767,1.788,1.3732,-1.8687,-1.445,3.6527
-1.2592,-2.2582,1.3475,2.0103,3.4284,3.1119,0.88981,3.838,-4.9276,1.0943,1.3013,3.6437,-0.64665,-0.99684,0.57024,0.55363,-0.22552,-0.95199,0.79088,0.49256,-1.4127,1.0828,-2.7554,2.2703,2.0524,0.081054,1.3664,1.8382,0.39389,1.2582,-0.62974,-0.46054,-5.7039,-3.268,0.85189,-0.45206,1.9614,-0.1274,-2.3149,-2.2065,1.3178,-0.44241,-0.90177,1.9979,2.4647,-2.1405,2.109,-1.4359,-3.0848
1.8627,0.26039,-3.4407,4.129,-1.297,-0.61128,0.076885,0.64496,-4.5821,5.1822,-1.131,-2.3149,-0.77179,0.14948,0.65367,-0.31717,-0.12759,1.6659,-1.6315,-0.028019,-0.85446,-0.83621,0.82654,-1.7069,3.5806,0.70223,-0.19225,-0.53772,-2.2636,-1.685,2.7827,0.85155,1.3473,0.77143,-0.38117,-0.76041,-0.35278,-0.052803,-1.0695,2.146,0.43039,0.97672,1.0373,-1.7049,-1.8889,-0.34102,0.55904,-0.43679,2.3891
-1.9693,-1.0892,-0.26094,-3.5185,-1.2706,0.41612,-3.2465,0.85895,-1.1848,-0.97941,-0.62519,6.1386,0.2893,-2.8772,0.13629,-0.65095,0.22368,-1.19,-0.31161,-0.66033,2.2147,0.93006,4.8655,1.4116,6.2474,-2.3686,-0.27658,0.54939,-3.0236,0.67604,-1.1444,-1.9957,1.2192,0.95158,-1.4158,-0.78303,-2.848,0.19284,3.5389,-3.7684,-0.32673,-0.75586,-2.4178,-0.2564,-0.72434,-0.13614,-1.671,-1.988,2.7937
1.7026,-0.78391,3.1253,-1.5982,0.67415,-1.1887,-1.0168,-0.63906,-1.3219,0.31492,0.18797,-0.79431,-0.96354,-1.0405,0.59318,0.91297,-0.81638,-1.7977,-0.28799,1.5725,0.46567,0.49084,-0.55957,-0.58227,3.0596,0.67029,-3.686,2.0622,3.3522,-0.75031,-0.47679,-0.75681,1.1989,0.017972,1.7212,-1.3845,1.5325,0.26614,-0.91968,2.3763,1.0136,-2.4879,-0.1219,1.315,-1.0698,-0.47426,1.0026,-0.22234,-0.45594
-0.46503,-2.3281,-3.5071,-0.06149,-0.27977,1.2978,-0.61745,-3.271,2.7932,1.2272,-2.1854,-1.7781,1.8666,0.95814,1.3533,0.36717,0.39158,0.052603,-0.11531,-0.62922,6.8082,4.0467,2.8121,0.11863,6.7511,0.31685,-0.87391,0.97636,-2.6713,2.9641,-0.40075,-0.71701,2.418,1.6718,1.0121,2.0114,0.39812,1.6924,0.4791,3.8881,1.9079,0.51571,1.3007,-2.005,-0.32444,3.5538,-1.2965,-3.5546,0.28029
0.78332,-0.12596,-2.9662,5.0368,-0.25882,2.3016,0.49896,-1.4456,2.3058,2.3828,3.8151,-0.20315,1.1529,-1.6661,-1.5606,-0.78594,-0.65343,-0.61803,3.5283,0.55265,-0.75192,0.13056,0.73071,1.5035,1.7413,-0.40647,-0.94315,2.0648,2.1937,2.7763,0.55709,-0.50884,5.9322,1.0486,1.7825,0.2132,1.4845,-0.043282,-1.609,2.0073,0.041487,0.85239,2.4006,3.4003,0.87452,1.2569,-0.86036,0.10493,0.78514
-1.2625,4.8001,1.0971,-2.7443,-1.1476,1.5007,1.8589,1.3337,1.2328,1.7912,3.7135,2.269,-0.39226,3.5884,-0.11225,0.21437,1.9634,-0.68663,-1.075,1.462,0.60558,3.6213,0.99003,0.043608,-2.6129,-0.082536,0.14525,1.245,-0.23284,0.77135,1.8944,0.4318,-3.627,0.73049,1.186,0.35688,0.94936,0.20476,-6.2697,-1.3512,0.42549,0.17542,0.010007,1.8527,1.7116,-1.3047,-0.86914,-1.3569,0.68093
-2.5317,5.2607,-0.047189,-2.5198,-2.6596,-1.4893,-0.32687,-1.7657,0.30608,-5.3699,-1.7751,-1.66,-1.528,1.8858,-1.4151,2.6581,1.59,-1.1697,-1.8603,0.043555,1.5211,1.0353,0.88287,2.3697,-1.0802,-1.6325,-1.4804,-0.87504,1.5224,0.60914,-0.73931,2.8767,-0.81525,0.27646,-1.9168,1.5453,-1.1109,0.13569,-0.073383,-4.2998,-1.7841,-0.29627,1.1112,0.92845,0.17354,0.73389,-2.8063,-0.96509,1.3529
-1.5002,5.1209,1.0871,-2.2094,-2.3011,-2.3596,-3.2865,1.244,-1.654,1.1258,0.17819,-1.0564,1.594,0.10227,-0.098309,0.76568,-0.73205,-3.5579,-0.18878,-0.37076,2.9219,1.9945,-3.986,-1.262,-2.5678,-0.96789,2.0121,-0.02008,0.86294,-0.29804,0.024546,-2.0866,1.2257,0.095606,2.7273,-3.001,1.3723,-1.6091,3.0695,0.82058,0.18523,-0.46832,-0.22688,-1.6299,1.6483,-1.084,6.3382,-2.2723,-1.6125
-0.21329,5.1956,2.6355,0.41001,1.1915,0.92024,-5.5661,-2.994,0.86517,-0.078664,0.81624,-0.62588,1.2268,0.22957,0.28042,-1.4857,-1.5813,-0.22757,4.3234,0.20592,0.33237,-3.895,-5.887,0.45555,-0.56747,-0.59834,1.184,1.195,1.5092,0.066498,-0.25424,1.909,-0.52591,0.42183,-0.3737,-0.85894,-1.7583,1.6958,0.29321,1.2459,-0.83509,1.8345,0.51155,-0.65132,-2.4528,-0.4655,1.6061,-0.80709,3.8751
2.1865,1.0474,0.85427,-5.0276,1.8017,-0.11062,-3.1649,-2.1948,-0.53349,-0.18665,-1.7067,-2.1206,2.7083,-1.2338,0.50904,1.0164,0.57366,-1.8936,-2.2155,1.0796,-0.4373,3.3132,-2.3384,0.71,-0.51654,0.32137,0.46116,0.36983,0.16185,-1.6454,0.56585,1.3577,0.4544,-0.45174,-2.1026,-0.51936,-4.3411,-0.20873,-1.0011,2.1673,-0.9845,0.38561,1.3217,0.69729,4.2897,1.6164,-2.6699,0.19425,0.52452
-0.55812,-3.1414,0.1729,-0.33874,-0.20166,-0.90806,-2.8584,-1.7308,-3.0288,0.41229,0.32473,-0.25287,-0.86525,-0.74613,-0.96028,-0.88206,-2.5704,-0.2399,1.2333,1.0091,-0.38399,-4.8478,1.9946,-1.2646,-1.1344,-0.063034,1.6874,-0.00097215,2.2728,-0.12756,1.3278,0.53026,-0.98141,3.1839,1.3299,4.5532,0.5876,-0.20982,4.3796,-2.0448,0.15027,-0.57278,2.2989,-1.7568,2.0367,0.63864,1.9685,-0.20962,-2.6795
2.2235,2.2055,-1.5022,1.7402,-0.14379,0.50146,-2.596,-0.88687,1.9834,5.6056,-0.21268,0.55739,0.5566,-0.72765,0.28798,-0.83954,-0.51977,-1.3477,-4.8434,-0.23475,-1.7732,1.8416,2.2213,0.89885,-0.1484,-1.2856,-1.025,1.3212,2.2944,1.8003,-1.417,0.80016,-0.43951,2.367,-0.64035,0.51145,-0.068109,0.59061,3.11,0.25633,1.1847,-0.31459,1.2684,1.877,1.8411,1.5042,-1.4589,1.9229,1.8353
-0.82583,0.013884,2.8491,3.0122,0.4526,-3.3545,-0.023327,-3.075,-0.49162,-3.4057,1.8213,-1.0208,-4.0946,-3.9218,1.834,-0.56105,0.12991,-2.6082,-1.9078,-1.5075,-0.97083,-1.0153,-1.4075,-3.0438,0.43008,-3.4391,0.26373,-0.90646,-1.1643,0.06578,1.0023,-2.395,-1.7789,3.0326,-1.2813,-1.2452,0.58834,-1.3622,1.9582,-3.0995,-2.6295,0.67685,-0.94994,0.45925,-3.3577,-1.8211,3.0585,0.60381,-0.50864
-0.47851,-1.4317,0.88049,-3.0365,2.2396,-0.26364,3.6965,3.321,3.2887,-0.16421,-0.84622,3.1268,0.24097,3.7821,0.1614,0.17395,0.5748,0.1001,-2.9438,0.021401,1.9501,2.572,-3.074,-0.86374,-0.23962,-4.2849,1.0322,0.83354,-1.2099,-0.075053,1.4698,-1.6373,-0.609,4.6066,-3.9843,-0.078734,0.33676,-1.5863,-0.51447,-2.6213,-0.92935,1.0962,0.60806,-1.9647,0.65857,-0.094287,-1.299,-0.18469,-1.4809
-1.1565,2.9018,-1.3629,0.047956,-2.6986,3.606,-0.59747,-1.755,-0.71741,3.487,-0.20362,-2.1208,-2.5855,0.53236,-0.011649,-0.37734,0.22988,-0.46455,1.7734,0.063789,1.1655,-0.24555,-3.2451,-1.1351,-4.0742,1.1719,-3.0177,-2.1738,-1.6885,-1.3116,-1.9048,-0.81881,-1.2222,-1.5901,-1.9189,-1.319,-0.68993,-0.44905,0.7434,-3.0353,-1.5575,-0.289,-2.1328,-1.5714,1.0769,-0.63001,4.8413,0.53187,-3.9501
1.6142,-0.89055,-3.6333,0.27329,-0.69434,-2.2511,3.3031,0.85176,-1.5513,-2.7759,-2.3209,3.6071,1.4119,-0.26486,0.29963,-1.3959,-0.95096,-1.4133,0.64583,-0.48283,3.5987,-1.1638,-1.8951,0.80123,1.4544,0.7768,0.42782,-1.2069,2.7338,0.36225,0.72632,-0.42412,3.964,-5.1638,0.18034,1.5975,-1.1459,0.83509,0.1007,4.5366,0.0098049,-1.1038,1.4339,-1.6439,-2.2056,1.3243,3.2881,-1.1156,2.0987
-0.71559,3.4796,-0.992,-1.6293,-0.20897,-0.018445,-0.8105,5.4017,2.3376,-2.9909,0.31074,2.5678,0.049315,-1.739,-1.2672,1.4462,1.8307,1.2944,-2.2124,-0.48945,-0.82722,2.8819,-2.0954,-6.1757,1.7541,3.3831,2.1018,0.16985,0.01933,1.6343,1.8273,-0.047993,-1.0549,-1.4188,0.48012,3.2327,-1.0293,-0.90568,0.31638,-0.84898,0.55492,1.0512,0.5841,-0.017041,0.72443,0.65708,1.2906,0.79587,-2.5482
-0.36308,-0.77966,-1.3049,-1.092,-1.3726,-0.69265,-2.8266,-2.975,1.2528,5.6055,-1.918,-3.6537,-0.99371,-1.3773,0.22956,0.79184,-1.1148,-1.5559,0.78016,-0.05061,-2.2147,0.32854,2.1594,0.92597,0.61902,0.84772,0.89994,0.33724,-0.90013,-0.69524,1.3039,-0.34748,1.5955,0.47135,0.44216,1.0387,-0.47212,0.14246,0.7006,-2.961,0.53296,0.072246,1.986,1.6467,-1.3682,-0.68157,0.38166,0.28197,0.16742
-0.24298,-3.2312,-0.62753,4.2756,-3.6448,-1.252,1.9747,0.23283,-1.9997,-0.87211,0.64557,1.7298,-1.4251,-1.1945,0.50021,0.4806,0.56349,1.3236,2.5034,0.081023,0.064374,2.2932,0.38947,-1.35,-1.5492,-2.163,2.1143,-1.3256,-1.6938,-2.2098,-0.92235,-1.4929,-2.2246,-0.45847,-0.58462,-0.25351,-0.52993,0.99796,0.77828,-1.8718,-0.15957,0.97314,-3.7686,-0.76954,-2.1457,0.03518,2.4611,-0.54238,-0.44153
