0.96981,-0.41433,-1.4791,0.82961,2.7798,1.6486,-1.3195,-0.94681,0.45866,-0.27477,1.6235,-0.36781,1.382,0.6346,1.325,4.7143,2.1204,2.0453,-0.22631,1.4953,-0.74726,1.4133,0.79499,-0.78562,2.1731,-1.1154,-0.84639,-0.23148,0.66807,-1.4397,-1.0321,-3.5499,0.46897,-2.8905,-4.2954,-3.8373,0.52796,3.2515,2.6611,2.9248,4.7047,-1.7143,-1.2776,-0.10074,-4.1265,0.73975,-0.20402,-3.1502,-1.0694,2.3361,-2.5889,0.18918,-3.7075,0.56773,-2.5246,-1.3491,5.2406,-5.1844,1.5439,-0.64052,2.8179,6.5283,-3.4758,-3.1489,2.3305,-0.86136,0.75071,-1.0378,-0.90952,-0.29097,-1.0035,2.5881,-0.14693,2.1008,3.7437,-1.8051,-0.89841,0.63194,5.1024,-0.98508,2.7039,-2.0489,-1.444,2.7685,-0.69735,1.5657,0.51091,0.47593,-0.17547,0.43426,3.8552,0.44007,-0.70986,3.7079,-1.3923,-2.9265,4.7699,-4.7145,-0.21075,2.0176
0.31798,3.6696,1.1701,2.0093,1.5693,0.55017,-3.2258,-2.0048,-1.9774,-1.1003,4.8694,-1.869,0.0078889,-2.3462,-0.78791,1.2596,0.13585,1.5051,0.096596,-0.99996,-3.3353,0.51727,-0.64866,0.93083,3.4993,-3.183,2.5827,-1.984,0.50992,-0.95658,1.3497,-0.69026,0.9607,-4.4196,-3.4561,-2.59,1.3763,4.4296,2.2027,2.9872,3.2893,-4.3166,2.3859,0.18725,-2.1734,-0.066453,3.245,-4.4622,-1.7833,2.1353,0.19093,-0.48049,-1.14,1.917,-0.97051,-0.15448,3.2105,-3.9883,-1.3617,-0.68084,3.263,6.2126,-2.8512,-5.3819,-0.64465,-0.30514,0.79155,-0.65999,2.2926,3.2804,-0.84628,-0.05112,-3.8937,-0.97856,3.189,-3.8406,-0.72066,1.8662,4.6017,1.4536,1.8748,-3.1689,-0.47365,4.8002,1.9018,-1.7981,0.80804,0.063643,-1.6538,0.33403,4.4352,0.59237,2.5612,3.245,-0.52242,-1.3002,5.4957,-1.3308,0.57167,3.0337
-1.418,2.3631,-3.3771,2.1116,0.61305,1.4443,-0.7139,-3.0714,-1.6504,-0.46757,1.8054,1.9254,1.7822,-1.1483,1.6634,3.1466,0.89223,-0.38051,0.57693,0.27729,-2.441,2.8784,0.69693,3.9804,1.5471,0.14329,1.6696,-0.35816,0.18354,-0.53493,-1.3256,-3.3213,2.4623,-4.5149,-2.5923,-7.0311,-0.74528,3.1508,3.9836,2.7545,3.0674,1.1175,1.6042,1.4154,-1.4955,-1.4344,1.533,-2.9607,-2.2651,1.5694,-0.34627,2.5225,-3.5466,1.7781,-4.3136,1.1632,5.121,-1.7747,2.5606,0.81215,0.80035,6.2968,-3.3359,-3.1539,0.088774,-0.0071704,-1.2161,2.4926,0.82522,1.5779,-1.0196,1.851,3.037,1.5528,2.3634,-2.5386,-1.2507,-1.8776,2.3259,-0.15554,1.7523,-0.0032988,-3.1641,1.6754,-0.2383,-1.0931,-0.70237,0.92775,-2.0557,-3.3744,1.8668,-0.78665,-1.3756,2.5127,1.8553,-2.4661,1.3842,-4.287,-0.063496,1.7192
-0.44195,1.0253,-2.6764,-1.2151,3.0049,0.7971,-2.8525,-2.693,-0.99885,-0.61268,1.9781,-2.3858,1.6425,0.2041,1.6691,1.3511,1.6554,-0.3243,2.101,0.63504,-3.6522,-1.1763,-0.92767,0.83671,0.4137,-2.5848,1.8917,0.051534,0.98968,-2.0792,0.3688,-1.6833,0.56026,-1.4367,-1.5793,-3.6382,2.8686,1.7935,4.2192,1.7864,2.9095,0.47891,2.0595,2.3761,-2.2322,-0.42484,3.5676,-3.1152,0.30351,0.062356,-1.5668,-0.085658,-1.0909,-0.87531,-0.30726,-1.658,2.2992,-2.8868,2.0013,0.88426,1.7445,6.6647,-1.974,-1.7968,-1.5244,-1.7013,-0.89835,-2.0603,-0.99936,0.96183,-0.24719,0.69282,-1.0983,-0.28846,-0.19309,-2.6862,0.21014,1.9126,1.356,1.3139,2.0031,-2.479,-1.9205,3.1819,0.38553,0.033781,0.71025,1.9532,-1.0629,-2.1729,1.7129,0.88908,2.5528,-0.065691,-0.93684,-2.6176,1.4596,-3.5207,0.6268,2.4116
-2.3347,2.8237,-1.033,0.25972,3.5123,2.1505,0.33226,-2.6672,2.759,-3.2395,2.7533,-1.4313,-1.1818,0.42731,0.24947,-1.7201,1.3477,-0.64458,3.2691,-0.7124,-0.67191,0.65677,1.168,-0.55058,0.44066,-2.9947,3.1172,-0.089323,0.72183,-1.6493,-0.13288,-2.126,-0.51721,-3.5936,-3.7472,-5.056,4.8396,2.0018,3.175,0.82918,2.6125,-1.6277,2.8705,2.3073,-1.8201,-1.0776,3.1796,-2.3039,-0.46885,1.6143,-2.0192,0.80303,-1.1095,0.7958,-3.3699,-1.3054,4.1607,-4.0859,-0.14619,-0.96373,1.8852,4.8306,-2.4077,-2.421,1.2612,-1.4023,-0.88506,0.28408,-0.071912,2.2683,-0.49507,-0.42637,1.4088,-1.4209,1.2624,-2.0628,1.8791,1.5401,2.2128,1.738,1.0397,-1.9065,-3.4419,5.7948,-0.67976,1.1828,1.1981,0.59246,-1.9517,0.062242,3.6872,1.782,0.83854,-0.27507,-0.16575,-2.0956,1.8376,-2.4253,1.3472,-2.1301
-0.4065,2.0385,-2.8457,-0.78601,2.2829,2.211,-3.4375,-0.90966,0.83511,-1.0183,2.9064,-0.58438,-0.015619,-1.716,1.3483,-1.1121,1.9079,0.58104,2.8438,1.8524,-1.7919,0.35988,0.43483,1.2762,-0.44917,-0.72672,2.1509,0.66821,-0.253,-2.28,-1.0548,-2.2154,1.0816,-1.6546,-0.90558,-4.0252,1.478,2.8988,2.1387,3.6624,1.6726,-1.3243,1.8346,-0.53405,-2.7682,-0.7992,4.4447,-1.635,-0.71966,1.5195,-1.3643,0.43996,-1.179,-0.8957,-3.0592,-1.9064,4.0283,-3.6018,0.48288,-1.5081,-0.042122,4.8721,-4.3832,-3.6931,-0.11474,-1.9395,1.0578,-1.6416,-1.3734,-0.50308,1.1275,1.5112,-0.60048,-2.7433,0.60481,-1.23,0.6672,1.6543,2.973,0.34642,2.9129,-4.1316,-1.5524,3.1931,-0.084767,1.6663,-0.99057,0.88322,-0.30324,-2.2209,1.7486,1.4184,2.454,0.71831,1.7196,-1.477,1.0631,-2.5033,1.9468,1.0014
-0.15846,1.669,-2.4571,0.067498,2.2364,1.8595,-3.8542,-0.91649,0.67911,-0.98111,2.9692,-1.9029,0.63257,0.069762,1.3114,0.54002,1.1223,-0.044639,2.9952,-0.56406,-1.3296,0.024962,1.2949,0.98608,-1.1257,-2.0494,1.2192,0.40565,0.18949,-0.92504,0.010939,-1.7709,1.602,-1.8745,-1.2262,-4.2731,1.8586,2.3919,2.5227,2.6297,2.6372,0.16429,2.2833,0.96846,-2.8863,-0.42843,2.13,-2.4528,-1.1894,1.656,-0.053011,0.66097,-1.6614,-0.13011,-2.5018,-0.50818,3.7713,-2.6742,0.080071,-1.2517,0.58991,5.2399,-4.5641,-3.7389,-0.22184,-1.2585,-0.098272,-1.1271,-0.8912,0.73265,0.14798,0.36579,-0.53847,-0.75466,0.015122,-1.1673,1.0848,0.72056,1.1816,1.3039,2.1067,-3.3618,-3.6273,1.9143,0.81207,0.25358,0.48693,1.5251,-0.54303,-0.95297,1.467,0.42845,2.5888,1.1262,-0.41932,-1.564,1.6172,-2.395,1.7627,1.2877
-1.3609,1.6435,-1.5626,1.4599,2.7334,1.6384,-1.5011,-0.49375,-1.7285,-3.7634,2.4901,-0.49074,1.4511,0.25958,0.90288,0.27049,1.9956,0.40474,2.088,0.16244,-2.1401,-0.56359,-0.73594,0.15911,1.5272,-3.3838,1.3082,-0.52193,1.6327,-1.9593,-0.1523,-2.4203,1.6348,-2.7973,-1.3843,-3.6997,4.1223,0.92899,4.026,0.86072,1.3403,0.71732,2.3237,0.77876,-1.7351,-0.86569,0.75461,-2.3457,-0.38457,2.5633,-0.64678,0.94464,-1.5209,0.2357,-0.16267,-1.0871,4.8875,-2.1586,0.96445,-1.648,0.59991,5.8102,-2.0928,-2.5388,0.74628,-2.2513,-0.44721,-2.6534,-0.67578,0.96542,-0.83678,0.47721,-0.71282,-1.3864,1.668,-3.2482,-0.41112,0.56173,2.7179,0.85702,4.1682,-1.9399,-1.7821,4.5713,0.63901,-1.1275,0.97889,1.7517,-1.3244,0.30922,2.8347,1.3692,2.8803,2.0611,-0.89528,-2.129,1.7565,-2.3352,1.0707,1.146
-2.7201,0.57165,-2.898,0.27771,3.1704,0.74606,-5.4147,-3.5967,1.1485,-1.4149,4.4711,-0.33876,0.76541,-0.38311,1.9194,1.0703,2.8761,0.11801,4.3749,0.00021246,-2.3796,-1.0447,-0.73577,1.0602,0.34332,-2.3711,-0.36053,2.5099,-0.11386,-0.5574,-1.2217,-2.0187,1.9736,-3.1476,-0.6978,-3.8513,2.7098,1.6322,3.1195,0.29412,3.7906,2.2354,0.69083,-0.71643,-1.2335,-1.0395,0.95846,-4.2673,-1.9802,2.0455,-0.013335,-1.4707,-0.73007,-3.5785,-0.45491,-1.8545,3.0467,-3.1311,1.3963,-2.44,1.7607,7.2873,-1.5318,-5.9044,-0.44604,0.51637,0.99417,-2.2564,-0.71489,-1.6518,0.30425,-0.044788,-0.707,-3.0034,-2.2702,-1.6221,1.4114,0.80334,1.6846,0.15697,1.667,-1.5558,-2.5162,2.7451,0.13992,-3.4281,-0.55773,2.6005,-2.9231,-0.10758,1.4711,1.5197,2.5184,3.5047,-1.2457,0.2212,2.675,-2.6945,0.7026,1.1683
-0.64997,1.419,-1.225,0.90376,0.67923,2.5946,-4.6967,-1.6973,0.80647,-0.37432,3.172,-3.0023,2.131,0.63257,0.82174,2.5845,1.1479,0.57521,1.3396,2.2394,-1.3514,0.80121,0.23245,0.53973,0.67,-1.6715,1.3408,0.60588,0.18886,-0.90647,1.0796,-1.5781,0.9201,-1.8911,-1.6055,-2.2012,1.6926,0.58461,3.5691,2.9469,1.5037,0.60371,2.3633,1.6009,-1.4209,0.17922,3.3338,-3.3804,-0.16054,0.89883,-0.11236,0.61692,-2.1713,1.4836,-1.1393,-0.53854,3.9278,-3.3466,1.883,-1.4068,1.1897,5.5222,-3.2823,-2.7995,-0.24797,-0.62071,0.057681,-1.4483,0.13878,0.64703,1.2155,0.37562,-1.0463,-0.57646,0.87466,-0.91483,1.3694,0.88783,1.5625,0.085384,2.6405,-1.8512,-3.2262,1.646,-0.041667,-0.92441,0.47471,0.13709,-0.82002,-1.0085,3.3767,1.2878,0.25538,0.96866,-0.74364,-2.2208,1.7262,-3.1344,0.74364,1.3864
0.83728,1.1572,-2.6309,0.060376,0.44077,-0.40686,-4.2987,-1.2762,-0.42563,-1.0099,4.3949,-2.1749,0.68328,0.26707,-0.68602,-0.81577,1.0059,-0.23307,3.6972,1.7092,-2.0121,0.18246,-0.091015,0.11198,-0.7585,-3.9395,2.2806,-0.90978,-1.3155,-3.7238,-1.2437,-2.1988,-0.30311,-2.4346,-1.8818,-3.4832,1.6896,4.0799,4.271,1.7319,2.474,0.8143,2.7115,1.3766,-2.4562,-0.53692,3.2296,-3.4769,-1.4023,-2.0486,-3.3599,1.2629,-1.6928,0.091882,0.46843,-1.4592,3.9777,-2.1717,1.9995,-1.4381,-0.51808,5.6096,-2.6601,-3.7774,-0.166,-0.89793,0.73703,-0.312,1.8795,0.96876,-0.40698,-0.87928,-0.50545,0.4868,-0.071397,-1.3455,1.9569,-1.2599,1.2352,0.61817,3.5712,-2.4301,-2.0542,4.9801,1.195,-0.34278,-0.17335,1.4172,-1.4943,0.81671,3.3339,3.7533,1.0027,-0.23719,0.75639,-1.2463,1.9697,-4.0927,0.16296,0.6007
-1.9807,0.098476,-3.6343,-1.3349,3.7629,2.3811,-5.6762,-0.49921,0.71957,1.0948,0.80428,-3.6996,1.4405,-3.7851,0.54503,-0.96062,1.7264,0.47934,-1.0419,0.37297,0.11133,-0.91435,-1.632,1.5334,0.67822,-2.8288,-0.29817,-0.71408,-0.39087,-0.99627,-2.0879,-2.058,2.3631,-1.6497,-3.153,-2.8767,1.2699,3.1776,1.2121,-1.899,4.8912,-0.50456,2.6818,-1.04,-1.2247,-0.86385,2.5761,-1.7849,-0.32533,3.0959,-0.33128,1.7393,-3.8462,1.9352,-1.6659,-2.8384,4.7093,-3.2764,3.4217,2.8272,4.7288,7.4531,-3.9279,-1.6261,3.4674,-2.1465,-0.98837,-1.7021,1.5206,0.039822,1.4296,0.59177,0.048182,-0.46734,1.5588,-3.2059,0.45901,1.1521,3.9418,0.95163,0.30472,-2.5971,-6.0298,4.0709,0.20025,-1.0945,-0.49899,1.023,-1.631,-1.5873,4.165,-0.3727,2.0974,3.38,-2.2917,-2.5742,3.4826,-4.83,-0.052952,2.4075
0.016251,1.4942,-3.1066,-0.20411,0.55439,2.2151,-2.6151,-2.1622,0.87329,-0.31968,5.6875,-1.7929,2.5894,0.0108,0.90517,0.34426,3.6025,0.30385,2.6304,0.3873,-2.3472,0.004385,-1.2186,-2.0583,-0.26379,-4.503,0.48398,-0.15708,0.98629,-2.4186,0.60638,-1.7724,1.409,0.019759,-1.9261,-5.3113,2.542,2.2688,1.8087,0.78439,1.3095,-2.1686,2.524,-1.1323,-0.34744,-1.3514,2.0232,-3.8607,-0.13266,0.46848,-0.65384,0.61804,0.65127,-1.8668,-1.811,-1.5694,1.0152,-1.8493,1.4678,-1.6909,-0.11718,7.8724,-1.4972,-2.5944,1.3596,-1.1821,-2.5279,-2.961,-0.69227,0.22744,0.46602,-1.2799,-0.48766,-1.9503,2.3218,-2.9554,-0.28968,-1.0522,0.38771,0.25555,2.9809,-1.2244,-2.8391,2.8017,3.4152,-1.7587,-0.058264,2.0863,-1.3427,-0.95379,5.0299,1.3759,1.8716,3.0155,-0.95437,1.1789,1.7216,-1.0698,0.096812,3.5254
-1.3689,1.4534,-2.939,0.88194,1.9213,5.9692,-2.2015,0.39058,-1.0382,-0.80784,3.6409,-0.18657,1.8197,-0.010977,-3.4354,2.5387,0.81347,2.0447,0.059538,-1.5584,-0.78531,-1.5692,-0.22405,-0.59031,3.8908,-0.15605,0.62374,-0.37408,0.71062,0.54206,-0.34758,-2.64,1.1054,-1.4267,-4.9901,-3.8936,2.5276,2.7079,-1.2571,-0.30753,2.6798,-0.74314,-0.25748,-1.2034,-1.7757,-1.0488,1.4758,-1.5423,-2.8145,2.3935,0.81945,-3.1523,-1.9446,0.54251,-3.0378,-0.25893,6.1575,-1.5944,-0.22611,-1.3751,2.3945,7.0107,-3.1946,-3.4816,2.3641,-0.31027,1.884,-1.8587,1.8444,1.4749,-1.4881,3.9025,-2.1515,-1.3624,-1.0058,0.67336,0.70228,0.97504,2.8444,0.29566,1.8729,-7.7602,-1.1737,2.2863,2.0827,-0.78279,-0.27789,1.484,0.088712,1.1282,4.7328,0.34764,2.1077,5.0271,-0.50709,-1.3599,0.93412,-1.9001,2.6216,-1.7205
-0.069744,2.1434,0.16836,0.63485,3.4395,0.32211,-1.9835,-0.51343,-1.6776,-1.0365,2.612,-0.64619,-0.48674,-1.5869,-2.8057,1.8253,1.0226,-0.7447,3.1782,0.74724,-0.56665,-0.5124,-0.3961,0.76859,2.0551,-2.1941,1.3317,2.2072,0.39915,-0.59237,-1.7278,-1.8404,2.1947,0.0328,-1.1075,0.42728,2.3511,0.59893,1.6545,5.0594,-0.070351,0.25198,1.142,0.14254,-1.909,1.2781,-0.011669,-1.5593,-1.0544,-0.92753,-0.48108,0.37811,-3.2046,-0.7707,-2.3611,0.26202,3.9164,0.18203,-1.1364,-1.391,0.71779,7.8585,-3.1508,0.13359,-0.43018,-1.3431,0.13651,-1.7698,-0.6452,-1.0514,0.21487,1.957,-1.6853,0.17099,-0.5704,-1.0234,-0.63187,2.4324,2.39,-0.12803,2.5351,-2.2224,1.0282,4.1817,1.3185,-1.7468,0.88164,1.9557,-0.2052,1.245,2.747,0.60852,-0.43724,2.2801,-2.8226,-2.2334,2.4736,-2.9935,2.5584,0.093704
